"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YOR155C",147.384211710663,-0.101124087640973,0.121585989810135,0.383674942514657,0.529804545809614
"YOL030W",406.072462165763,0.1925711498282,0.0772598245588317,0.0111125834170896,0.0335709242821077
"YOR323C",252.284215879648,-0.314829255767866,0.0974943935100973,0.000843129013003352,0.00361785006285595
"YOL017W",23.1548400732808,0.43228806552816,0.303535765169449,0.062463277601595,0.136041636846467
"YOR233W",58.5944602178761,-0.125134926778769,0.178734963797476,0.4333136342229,0.579902198077576
"YOR083W",31.3834320566594,-0.816456129595573,0.274425797298022,0.000465131918389631,0.00212948679958968
"YOL010W",15.3536166931221,0.0239730085968795,0.277155263575764,0.907413310955523,0.942901540465846
"YOR118W",76.5185063558246,0.0426547351213945,0.159236532672011,0.76882598331482,0.852329676740706
"YOR128C",371.336643177973,-2.37704695475842,0.0883976058911942,2.07124959181698e-160,2.57541057200698e-158
"YOL125W",44.1852096537957,-0.216697605376274,0.20431829736996,0.218074731903451,0.354557758764868
"YOL004W",314.354270137276,-0.139243860235138,0.0879366201745208,0.103851447205596,0.201622167374669
"YOR177C",7.73557837506201,0.16492232109618,0.41490440604248,0.288766960109333,0.434739691457942
"YOR166C",33.5385614316964,0.185981925579959,0.2287816335312,0.330486532192923,0.476691752604135
"YOR006C",45.7985147850361,0.408040217738084,0.223581579156075,0.0333539202718488,0.0820869535795254
"YOR324C",50.4340439796629,0.217654074256205,0.196871139283734,0.208761685667946,0.342983538225025
"YOR033C",72.4053109719549,0.456166748957463,0.18138766357929,0.005476669238118,0.0184073617233973
"YOL033W",29.4000782813067,0.108421456382573,0.231986976117179,0.572028707392486,0.704223460428508
"YOL070C",130.897499925911,0.267380959075031,0.132659852000374,0.0326011608879209,0.0805969052046159
"YOR116C",120.262079264304,-0.121057655773232,0.209118350836816,0.498465824059898,0.640165850570821
"YOL067C",32.2692200744268,-0.435353586159082,0.258984781498124,0.0373887975192047,0.0899930097789568
"YOR145C",36.6031023498755,-0.0220301161890971,0.215160403169587,0.902222299349835,0.941003586038509
"YOR304C-A",17.1471174137103,-0.223093102847774,0.291688405959382,0.292180994428753,0.438248829187504
"YOR192C",6.83885779021622,0.0598092273768792,0.333244616063781,0.759536425345556,0.844941802168673
"YOL109W",357.731965583311,-2.68372281441755,0.0970605479261441,1.81931123638336e-169,2.36986947006033e-167
"YOR078W",44.5631987103282,0.252878988866107,0.216158356420798,0.172143138133981,0.295975835553428
"YOR134W",35.7086643562119,0.253349705292561,0.230725007211322,0.189577257936948,0.319327948944902
"YOR131C",75.1898888981123,0.307059066046864,0.17016016209384,0.0475413903100649,0.108737017720052
"YOR368W",28.3263205784035,0.774642497463425,0.310009352929837,0.00245394311460627,0.00931418502266785
"YOL111C",105.761772369769,0.0507514451265231,0.138992699267876,0.698434936850967,0.798899757372286
"YOR168W",168.602094569169,-0.480901615942958,0.120528640720736,2.82260430635531e-05,0.00017234897500078
"YOR226C",68.2207766036646,0.236459276509115,0.174032698075275,0.132934354314369,0.243973113872496
"YOL162W",10.9076468277793,0.381552937453526,0.398633218458602,0.124397172970241,0.231488752829997
"YOR334W",17.0896755489881,0.216740521495334,0.294356868985493,0.31526158777315,0.46166988250117
"YOR241W",105.91579243242,-0.222947428326622,0.14377069808517,0.095455179316776,0.189078669819725
"YOR245C",74.9623049374823,0.280516080344312,0.169117871503624,0.0682802554719723,0.145524455663093
"YOL009C",33.0320953093827,0.377157713584947,0.251299423457886,0.0677161372497526,0.144657329721402
"YOR153W",863.689181079032,-2.44841027066245,0.0575615385981425,0,0
"YOR358W",78.8724664734104,-0.195539872263404,0.157877097296944,0.176408911852434,0.301887130667709
"YOR267C",279.410827473132,-0.213645058981056,0.0911880487774954,0.0158922124994795,0.044979976505252
"YOR081C",67.115772564444,0.201731565033459,0.174846081258761,0.201905198624331,0.3345406664693
"YOL145C",147.781833743391,0.195701951856538,0.125296090865173,0.100363396784612,0.196243082133171
"YOL156W",11.4416272099515,-0.0406416552767068,0.299278483861978,0.839144094901778,0.899658503470043
"YOR322C",152.352554153686,0.130324898382523,0.122858041970822,0.265951013345107,0.410789947490424
"YOL044W",27.9012331097392,0.830065788118738,0.315062042080958,0.00152712486676914,0.00617053186565284
"YOR054C",94.6239324767506,-0.0147796123791446,0.147373419773838,0.913153705684132,0.947801920659815
"YOL031C",79.2820192810665,0.307615433945641,0.168137479079637,0.0446889642642859,0.103598865885554
"YOR034C-A",6.98153752310206,0.237244337832414,0.384273379145784,0.271837598353539,0.417402728980959
"YOR306C",118.215615948525,-1.18747485610028,0.142683934276292,9.07322159983806e-18,1.38658087633279e-16
"YOR261C",252.590205577957,0.350504826393284,0.0998302898740049,0.000287357724451279,0.00138148867352632
"YOR293W",1092.73803220272,-0.586670646241434,0.0462547990036647,2.52217866357816e-37,6.69846576137677e-36
"YOR062C",71.4168665959875,1.10400240249908,0.199763203522122,5.03286224086927e-09,4.79700162365781e-08
"YOR067C",95.0122877794679,0.454321391117278,0.158139139597647,0.00193729526556675,0.00759780817054887
"YOR312C",914.791215796436,-0.0929951183017138,0.0500332083192425,0.0609900068500117,0.133257319279718
"YOR094W",23.1150624012465,0.253796625154298,0.272915247880135,0.229902198200036,0.368099188279894
"YOL135C",35.61313751526,0.271184624670866,0.231452199519929,0.16154737054943,0.283005335983328
"YOL105C",121.027467402921,0.695479771787547,0.148025057306009,7.15589174127543e-07,5.42242156738475e-06
"YOR197W",328.941674808692,-1.09684264608935,0.085148817893853,7.13482608016434e-39,1.92288834899405e-37
"YOR262W",63.0744312955214,0.092146472890376,0.175404172156643,0.563318538115883,0.696442423829777
"YOR167C",720.276896336619,-0.165255462640799,0.0572254898874367,0.00349853066219986,0.0126396421770345
"YOL015W",17.8796859596611,0.275357195536687,0.3019747345353,0.213778357886113,0.349413669623775
"YOR161C",125.929590466575,-0.528769376467824,0.134449108710472,3.14556646162982e-05,0.000189322267454089
"YOR210W",71.3153140505021,-0.150921703748839,0.165579440944339,0.316176630946822,0.462279234977429
"YOL087C",268.63894061306,-0.0638766776014412,0.0930020898972568,0.479723536627313,0.625194728177234
"YOR127W",144.357032775842,0.811285475488821,0.139024460980876,1.1897056414961e-09,1.19210248436358e-08
"YOR184W",269.180289022356,-0.852512492850736,0.0947234185877829,3.91523635806984e-20,6.59084865076926e-19
"YOR150W",58.1009466672476,-0.110041378163459,0.178464714607488,0.490186828361241,0.633336560389165
"YOR179C",36.4123187034295,-0.0803825605005195,0.212807152438124,0.655432494168825,0.767195373469757
"YOR340C",44.4452779944693,-0.658310155025062,0.225257286152804,0.000824310476262055,0.00354544230788499
"YOR354C",74.0643588482516,0.234257419663091,0.168260634150621,0.125673239639974,0.232912701243325
"YOR217W",69.9448397323781,0.0103466120954976,0.164043918071913,0.946206114477942,0.967968147402547
"YOR298W",13.3564894123941,0.325166447203441,0.350972340436515,0.167508758068398,0.290564494417313
"YOL006C",75.6639862280123,0.7632390906665,0.186378363163815,1.00056858556992e-05,6.58737753508189e-05
"YOR259C",307.529700291804,-0.185797961010229,0.0879177512029377,0.0299270891158532,0.0754244854813296
"YOR318C",6.56170634757426,1.73449224431641,0.832343974986917,0.00396081219624254,0.0140894691324076
"YOR320C",82.4045242045054,0.205129984850952,0.159258801883591,0.161431245453315,0.282892486827382
"YOR222W",208.99061025356,0.437402407067028,0.111776719239855,4.6765335115002e-05,0.000270744072395953
"YOL007C",65.2866848452845,-0.252098953459744,0.176891405609836,0.111157620799652,0.212711907448371
"YOR307C",38.9402928599889,-0.0159291031349306,0.208503516987681,0.927665679548205,0.956873856110149
"YOL051W",149.562973444529,0.207894262390735,0.125972504689154,0.0821990454824406,0.167927923015098
"YOR091W",60.5502013995398,-0.742850765193178,0.193601880250601,2.56425804661409e-05,0.000157807151552595
"YOR079C",101.040232576746,-0.210644847403767,0.229278967040554,0.26764035314462,0.412583931263515
"YOL022C",76.4000465143224,-0.0775910983653749,0.158714501963789,0.593777407765967,0.718707123426462
"YOR278W",27.7959734985157,0.869964349145533,0.316404351094124,0.00103230117817816,0.00433107342470301
"YOL148C",68.2605119071077,0.155752843158381,0.169551022292646,0.31277572335586,0.459423368180761
"YOL078W",28.8297753008124,0.0592340501624193,0.230160463788506,0.755987296614109,0.842643534873927
"YOR089C",198.117742867112,0.036072348542566,0.107337365274078,0.728359278601686,0.823150040107277
"YOL098C",157.964197277313,-0.0338006873113372,0.11747418898857,0.765724751583109,0.849924957579872
"YOR171C",82.4792740761737,-0.133514215400889,0.157375574438132,0.356584071306179,0.503390322309403
"YOL089C",39.844860286618,0.127154216917756,0.211052367298532,0.483702629152144,0.628083770140352
"YOR095C",70.9087965223696,-0.420372770203117,0.173593977069317,0.00742940171461994,0.023839446792191
"YOL146W",23.337179003219,0.462496362996416,0.313362100796435,0.0509880043733241,0.115080598979561
"YOR224C",123.903468072282,-0.220710802699393,0.131819574359707,0.0747651540581278,0.155943636237902
"YOR286W",74.2980686399808,-0.20428772876554,0.163629055291395,0.170062099732404,0.293782680023991
"YOR046C",168.145363108707,-0.223510091749261,0.115118566263322,0.0417632688324799,0.0982739113043
"YOR228C",36.8218050107393,0.606585255874338,0.25953196687538,0.00566710267263979,0.018974736059983
"YOL112W",76.0569093408792,0.203786275528651,0.164756091514343,0.176256412811607,0.301720536449406
"YOR141C",101.671460499327,0.190162931473353,0.150821023121086,0.173796914195724,0.29827017343943
"YOR049C",43.6777612594217,-0.713910141493581,0.233700006538147,0.000467807786148824,0.00213994682108714
"YOL143C",405.747507941041,-1.0815965438946,0.076866837289267,7.37242572213041e-46,2.2787876342246e-44
"YOR172W",73.2752341476062,0.192723786332441,0.167684590060703,0.207100370942693,0.341200483422337
"YOR149C",36.3741986940264,-0.167513120350491,0.221399808660616,0.366111456872495,0.512688062089335
"YOL164W",69.9924498668535,0.251978226746939,0.1730848822054,0.108371385829565,0.208357880582581
"YOR011W",60.6657253586417,0.309057389247058,0.187115310812842,0.064192926960927,0.138814032965704
"YOR071C",56.5349242646233,0.00191006366217929,0.178963670610686,0.991805789981445,0.994714844544177
"YOR022C",35.611764892865,0.145427076781039,0.219050436368915,0.433715578828949,0.580160863514225
"YOR125C",71.7436935124854,-0.14890627459603,0.163486654118967,0.31725605697621,0.463476862386032
"YOR101W",78.6126602441154,-0.17607012161829,0.159462452038811,0.227130719795478,0.364301427147775
"YOR383C",3123.35448027121,0.363750195859091,0.0276737317065991,1.17602345519471e-39,3.20100712605486e-38
"YOR056C",69.0494271112933,-0.343758021105464,0.173278273347634,0.0277872371879119,0.0709729106699655
"YOL075C",42.5784072410105,0.134672216200269,0.204772513837828,0.448195947048412,0.594606999161495
"YOR246C",209.305486388581,-0.0744834151419374,0.104881863326639,0.461176512472223,0.608561673838768
"YOR042W",262.436907345184,-0.363348754598583,0.0944401668465737,7.19941191576888e-05,0.000395859121519312
"YOR236W",33.9603977685737,0.202837414475405,0.229198418681468,0.289434411900067,0.435624667814378
"YOR176W",142.794951551333,0.0100550273793134,0.122520013713347,0.931714688041091,0.959061346805797
"YOR238W",35.8909185614499,0.786178806260716,0.281827155666419,0.00107371054346742,0.00448075544112147
"YOR367W",43.5157605463564,0.626786305070492,0.242903033838229,0.00280677986401916,0.0104675478091676
"YOR297C",25.6188900589291,0.133203759246655,0.247395535770018,0.502758675230416,0.64386533524944
"YOR310C",236.603639151247,-0.565983045686549,0.099913858860317,5.13567862482982e-09,4.88648656633808e-08
"YOR063W",5174.16599116539,-0.59965753882562,0.0203622546312009,4.18646608670908e-191,6.19031242172578e-189
"YOR189W",46.2627371235596,0.375602726072797,0.217447164380283,0.0449220088440747,0.104006902406235
"YOL129W",246.831441655967,0.158644970868737,0.0982542130122765,0.0959572322940643,0.189661133627466
"YOR280C",37.7282782216805,-0.190368617975549,0.220322355490629,0.303172197315375,0.450109929854116
"YOR037W",40.5957946284819,-0.155431142569232,0.208556466021863,0.382644278581255,0.529232035817572
"YOR090C",96.9824004611378,-0.198111094005071,0.147396875982971,0.147207032273794,0.264055630678665
"YOL032W",45.7580357232665,-0.245815317022516,0.207431402100274,0.16708313069475,0.290286379177828
"YOR158W",63.3050033578262,0.0722188432287832,0.175816463547804,0.650306766480905,0.762664162790361
"YOR162C",56.772043335345,0.279779897345349,0.190775898869631,0.0985446021154322,0.193333539712566
"YOL092W",133.582626323818,0.0435052430447422,0.126470506809005,0.717639381876814,0.814565364781753
"YOL061W",178.055541775538,-0.8768266015126,0.122803309077539,1.60626961743596e-13,2.05805645831198e-12
"YOR232W",147.812625566097,-0.21521144961256,0.121675218117955,0.0629212404447022,0.136604010505145
"YOR219C",123.957504853189,-0.210472582986906,0.13181476507668,0.0896596900872701,0.180274959377969
"YOR182C",349.567171692738,-0.375840740607273,0.0820115114633265,2.71634123576737e-06,1.90771539164099e-05
"YOR294W",56.7146875138386,-0.264514540445126,0.191294768934485,0.115848205270366,0.219636054908325
"YOR288C",33.76747744869,0.649420674089937,0.279168372109894,0.00511966411007906,0.0173865191472641
"YOR110W",88.9667500801962,0.174608641258209,0.15208727335902,0.215821742000999,0.35183574209996
"YOR040W",31.3402932878283,0.161724479006845,0.231925730607711,0.400685092293628,0.548174078504236
"YOL083W",35.6445798187915,0.409333315236511,0.246105856103451,0.0457272600199974,0.105558582096796
"YOL136C",92.2841836049682,-0.923986682383659,0.158674556640068,8.76626024641717e-10,8.89799810911843e-09
"YOL130W",173.52274584967,-0.995209578249614,0.118698295100305,7.38544786643929e-18,1.14140636376524e-16
"YOL021C",123.626310498844,-0.292471530941419,0.132731934657721,0.0191375113420871,0.052168074017219
"YOL077W-A",46.9268191214446,-0.0267540462047163,0.194511369720415,0.873972564354547,0.92075946458381
"YOR319W",20.2378308049291,0.0700302696256057,0.258751776922134,0.727885200178788,0.823121109999618
"YOR030W",40.4869301920831,0.110354810857217,0.209854545328245,0.540756917527224,0.676533522934243
"YOR291W",117.037327608823,-0.117193539116022,0.133237218503571,0.350189094428123,0.496858022722059
"YOL077C",81.5785912170619,-0.582252976875346,0.164368707323056,0.000122881689897799,0.000648161071735602
"YOL052C-A",35.5195669050036,-2.47610571551214,0.285300528541228,3.4127076833221e-19,5.57341007028514e-18
"YOR123C",200.008017856047,0.21970973941367,0.109106109193044,0.0362300646183313,0.0880505836416485
"YOR249C",39.7572759274931,0.513490614063112,0.244937446871478,0.0131695251067831,0.0385351818538972
"YOR362C",529.460389501521,-0.354371761238293,0.0671282965535716,8.23204640714866e-08,6.99340464184943e-07
"YOL058W",123.170895551309,-0.440631158756631,0.134667884494126,0.000510245257092247,0.00231088725294013
"YOR143C",23.7264525766703,0.1619646164952,0.256013363639643,0.424066182561969,0.571304133168316
"YOR347C",185.637895307939,-0.395325033170058,0.113248952497438,0.000266990656298906,0.00129956039200295
"YOL157C",9.47447296838795,0.187543735042048,0.339997482465658,0.380845412275825,0.527991370788469
"YOL057W",132.752799084598,0.157864122030745,0.128797899511315,0.195833834066108,0.327547204578318
"YOR321W",120.075794811405,-0.114733846444444,0.134169377668645,0.362169968774707,0.509234618135807
"YOR015W",56.90343810299,0.506414404761551,0.203850266948269,0.00514727690644223,0.0174694491036882
"YOR111W",29.8917514640305,0.515602166579067,0.28362494958183,0.0236205785856799,0.0621588193565439
"YOL008W",30.7942505472389,0.267249106942474,0.247339907552379,0.185541362602147,0.313785717093152
"YOR279C",23.8145278231848,0.281722521309821,0.273897517090967,0.186214646681483,0.314781571826671
"YOR180C",19.7351096149612,0.730460305411285,0.374533757719969,0.00986552391743372,0.0303738218076983
